subject_id,session_id,domain,position,word,language_type,rt_ms,x,y,Hi_Read,Hi_Write,hi_confidence,language_count,age
92821,7fxWA2O6NjFEe7m2ElN6,colours,12,rajat,Hindi/Hinglish,5870.6,0.5749483182562798,0.120694656502777,4.0,4.0,4.0,2.0,25.0
92821,7fxWA2O6NjFEe7m2ElN6,colours,13,swarna,Hindi/Hinglish,3338.0,0.5752902244453999,0.0711832235848229,4.0,4.0,4.0,2.0,25.0
92821,7fxWA2O6NjFEe7m2ElN6,colours,14,kaansya,Hindi/Hinglish,2205.1,0.5800639755127591,0.1706414136863222,4.0,4.0,4.0,2.0,25.0
92821,7fxWA2O6NjFEe7m2ElN6,colours,15,bhoora,Hindi/Hinglish,6980.4,0.2123629778475722,0.1687064292133318,4.0,4.0,4.0,2.0,25.0
73233,7qcl9kAGwA6XevJ63fN5,foods,1,roti,Hindi/Hinglish,25265.9,0.1692624231467548,0.4788800386193579,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,foods,2,chaval,Hindi/Hinglish,1631.4,0.266526310311813,0.3668839005551533,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,foods,3,sabzi,Hindi/Hinglish,5895.0,0.5336336564185924,0.465363263335747,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,foods,4,gajar,Hindi/Hinglish,1750.9,0.5921925245735061,0.4132271300989621,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,foods,5,tamatar,Hindi/Hinglish,2646.2,0.5988046819383273,0.5503258508327299,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,foods,6,bataka,Hindi/Hinglish,4367.4,0.4948249128810573,0.5387400434467777,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,foods,7,paani,Hindi/Hinglish,2641.6,0.3026369917677222,0.6101858556601496,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,foods,8,lassi,Hindi/Hinglish,3117.5,0.3217702327131216,0.5445329471397538,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,foods,9,anaar,Hindi/Hinglish,5960.6,0.6475681618628095,0.6294955346367367,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,foods,10,karela,Hindi/Hinglish,4892.6,0.4858330029655533,0.3977793869176925,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,animals,1,sher,Hindi/Hinglish,8379.9,0.5705489963953674,0.3610909968621771,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,animals,2,cheetah,Hindi/Hinglish,1772.7,0.6571226243013033,0.3533671252715423,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,animals,3,gaay,Hindi/Hinglish,6404.6,0.2410607731363442,0.335988414192614,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,animals,4,bhes,Hindi/Hinglish,7210.9,0.2423994683363807,0.2741974414675356,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,animals,5,kutta,Hindi/Hinglish,7229.4,0.3480968653963429,0.3417813178855901,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,animals,6,billi,Hindi/Hinglish,1505.7,0.4056585030159725,0.3379193820902727,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,animals,7,bakri,Hindi/Hinglish,4521.1,0.2407369576438967,0.4209510016895969,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,animals,8,ghoda,Hindi/Hinglish,2428.4,0.3030578216627763,0.4248129374849143,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,animals,9,gadha,Hindi/Hinglish,2437.9,0.297915343270255,0.4866039102099928,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,animals,10,oont,Hindi/Hinglish,1960.1,0.1823101268561972,0.3437122857832488,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,animals,11,bhed,Hindi/Hinglish,1530.7,0.1828758782747397,0.4228819695872556,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,animals,12,bhediya,Hindi/Hinglish,3079.6,0.6007447128083307,0.4402606806661839,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,animals,13,suar,Hindi/Hinglish,1566.4,0.1839699166429352,0.2664735698769008,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,animals,14,baagh,Hindi/Hinglish,4522.7,0.579994678059567,0.3012309920347574,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,animals,15,hiran,Hindi/Hinglish,2979.9,0.3098995774774689,0.2741974414675356,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,animals,16,lomdi,Hindi/Hinglish,1879.9,0.5159593435935946,0.3050929278300748,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,body-parts,1,haath,Hindi/Hinglish,10333.8,0.3504658556222813,0.4750181028240405,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,body-parts,2,pair,Hindi/Hinglish,3012.4,0.428266606325929,0.7530774800868936,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,body-parts,3,aanhkein,Hindi/Hinglish,3173.8,0.4118741993167174,0.1718561428916244,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,body-parts,4,muh,Hindi/Hinglish,1713.1,0.4301681483511383,0.3031619599324161,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,body-parts,5,ungliyan,Hindi/Hinglish,6197.3,0.2762604459138766,0.4808110065170166,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,body-parts,6,sir,Hindi/Hinglish,2838.2,0.431030702149732,0.1023412985759111,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,body-parts,7,baal,Hindi/Hinglish,1295.4,0.4301075641710388,0.038619357953174,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,body-parts,8,naak,Hindi/Hinglish,2420.7,0.4287817228821792,0.2317161477190441,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,body-parts,9,kaan,Hindi/Hinglish,1115.7,0.3031888880462244,0.2877142167511465,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,body-parts,10,daant,Hindi/Hinglish,4413.9,0.4659619484902872,0.3630219647598359,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,body-parts,11,jeebh,Hindi/Hinglish,2679.5,0.4032536432136007,0.3649529326574945,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,body-parts,12,gaal,Hindi/Hinglish,3920.6,0.3720816749821657,0.2915761525464639,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,body-parts,13,gardan,Hindi/Hinglish,3483.7,0.4300112361796418,0.4402606806661839,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,body-parts,14,pet,Hindi/Hinglish,3300.9,0.429443295662571,0.5445329471397538,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,body-parts,15,peeth,Hindi/Hinglish,1560.1,0.432463603604895,0.6005310161718561,4.0,3.0,4.0,3.0,22.0
73233,7qcl9kAGwA6XevJ63fN5,body-parts,16,ghutna,Hindi/Hinglish,5201.3,0.416114519231704,0.6739077962828868,4.0,3.0,4.0,3.0,22.0
83682,Bq4b2GF0lZnMxvhrIQvT,animals,1,kutta,Hindi/Hinglish,7424.1,0.8582939611927234,0.4580683794804528,2.0,3.0,3.0,2.0,24.0
83682,Bq4b2GF0lZnMxvhrIQvT,animals,2,billi,Hindi/Hinglish,2465.2,0.707619333934596,0.1459978898742479,2.0,3.0,3.0,2.0,24.0
83682,Bq4b2GF0lZnMxvhrIQvT,animals,3,chuuha,Hindi/Hinglish,8708.4,0.564206131294107,0.2354215974222247,2.0,3.0,3.0,2.0,24.0
83682,Bq4b2GF0lZnMxvhrIQvT,animals,4,pakshi,Hindi/Hinglish,8966.0,0.1770870979400072,0.4744931420913057,2.0,3.0,3.0,2.0,24.0
83682,Bq4b2GF0lZnMxvhrIQvT,animals,5,kabootar,Hindi/Hinglish,7313.2,0.1850831571126479,0.2244717556816561,2.0,3.0,3.0,2.0,24.0
83682,Bq4b2GF0lZnMxvhrIQvT,animals,6,baagh,Hindi/Hinglish,5970.3,0.7158901267421406,0.9197867062077618,2.0,3.0,3.0,2.0,24.0
83682,Bq4b2GF0lZnMxvhrIQvT,animals,7,sher,Hindi/Hinglish,3101.0,0.4502001834082623,0.8814622601157718,2.0,3.0,3.0,2.0,24.0
83682,Bq4b2GF0lZnMxvhrIQvT,animals,8,hiran,Hindi/Hinglish,3843.4,0.5827065136852505,0.6971399241495337,2.0,3.0,3.0,2.0,24.0
83682,Bq4b2GF0lZnMxvhrIQvT,animals,9,mor,Hindi/Hinglish,7769.3,0.3078098662771097,0.3540448829450512,2.0,3.0,3.0,2.0,24.0
83682,Bq4b2GF0lZnMxvhrIQvT,colours,1,hara,Hindi/Hinglish,5383.8,0.6224719352636351,0.4051441444010379,2.0,3.0,3.0,2.0,24.0
83682,Bq4b2GF0lZnMxvhrIQvT,colours,2,neela,Hindi/Hinglish,2413.3,0.6918996673559291,0.5876415067438479,2.0,3.0,3.0,2.0,24.0
83682,Bq4b2GF0lZnMxvhrIQvT,colours,3,laal,Hindi/Hinglish,2703.8,0.3641262595334855,0.6314408737061222,2.0,3.0,3.0,2.0,24.0
83682,Bq4b2GF0lZnMxvhrIQvT,colours,4,peela,Hindi/Hinglish,2913.9,0.497701859864022,0.2719210698907867,2.0,3.0,3.0,2.0,24.0
83682,Bq4b2GF0lZnMxvhrIQvT,colours,5,kaala,Hindi/Hinglish,1965.6,0.0625105250749385,0.0602241295731272,2.0,3.0,3.0,2.0,24.0
83682,Bq4b2GF0lZnMxvhrIQvT,colours,6,safid,Hindi/Hinglish,5723.3,0.9586054692313724,0.8832872337391998,2.0,3.0,3.0,2.0,24.0
83682,Bq4b2GF0lZnMxvhrIQvT,colours,7,naaringe,Hindi/Hinglish,9058.0,0.4362291207599301,0.4544184322335966,2.0,3.0,3.0,2.0,24.0
83682,Bq4b2GF0lZnMxvhrIQvT,colours,8,gulaabi,Hindi/Hinglish,14125.5,0.2002017431515,0.9106618380906214,2.0,3.0,3.0,2.0,24.0
83682,Bq4b2GF0lZnMxvhrIQvT,colours,9,bhuura,Hindi/Hinglish,8906.5,0.8293595455936873,0.1514728107445322,2.0,3.0,3.0,2.0,24.0
83682,Bq4b2GF0lZnMxvhrIQvT,foods,1,pani puri,Hindi/Hinglish,25134.2,0.1703858590706018,0.0602241295731272,2.0,3.0,3.0,2.0,24.0
83682,Bq4b2GF0lZnMxvhrIQvT,foods,2,sabzi,Hindi/Hinglish,3130.8,0.7581441263573544,0.2554963072799338,2.0,3.0,3.0,2.0,24.0
83682,Bq4b2GF0lZnMxvhrIQvT,foods,3,roti,Hindi/Hinglish,2837.7,0.8080790086067718,0.3485699620747668,2.0,3.0,3.0,2.0,24.0
83682,Bq4b2GF0lZnMxvhrIQvT,foods,4,chawal,Hindi/Hinglish,5766.8,0.6938179678394006,0.4671932475975933,2.0,3.0,3.0,2.0,24.0
83682,Bq4b2GF0lZnMxvhrIQvT,foods,5,daal,Hindi/Hinglish,1577.9,0.748036159252679,0.5657418232627106,2.0,3.0,3.0,2.0,24.0
83682,Bq4b2GF0lZnMxvhrIQvT,foods,6,khicdi,Hindi/Hinglish,8530.1,0.9209358884860496,0.5766916650032793,2.0,3.0,3.0,2.0,24.0
83682,Bq4b2GF0lZnMxvhrIQvT,foods,7,dahi,Hindi/Hinglish,4304.3,0.5853178596185238,0.129573127263395,2.0,3.0,3.0,2.0,24.0
83682,Bq4b2GF0lZnMxvhrIQvT,foods,8,dooth,Hindi/Hinglish,2097.5,0.4188896899783705,0.7391143174883801,2.0,3.0,3.0,2.0,24.0
83682,Bq4b2GF0lZnMxvhrIQvT,foods,9,chaat,Hindi/Hinglish,2828.7,0.1086208834438574,0.1715475206022413,2.0,3.0,3.0,2.0,24.0
94502,HuG8VyxAWuDb2m9eEDx1,body-parts,1,सिर,Hindi/Hinglish,32356.9,0.3487357064358616,0.1834419502775766,5.0,3.0,5.0,5.0,27.0
94502,HuG8VyxAWuDb2m9eEDx1,body-parts,2,कान,Hindi/Hinglish,5830.6,0.3470482058846619,0.2471638909003138,5.0,3.0,5.0,5.0,27.0
94502,HuG8VyxAWuDb2m9eEDx1,body-parts,3,मुँह,Hindi/Hinglish,5117.5,0.3468447592423244,0.316678735216027,5.0,3.0,5.0,5.0,27.0
94502,HuG8VyxAWuDb2m9eEDx1,body-parts,4,कंधा,Hindi/Hinglish,5234.1,0.1392626191424806,0.4923968139029688,5.0,3.0,5.0,5.0,27.0
94502,HuG8VyxAWuDb2m9eEDx1,body-parts,5,घुटना,Hindi/Hinglish,6797.5,0.3163016190961943,0.5947381124788801,5.0,3.0,5.0,5.0,27.0
94502,HuG8VyxAWuDb2m9eEDx1,animals,1,गाय,Hindi/Hinglish,23362.5,0.44762536543126,0.3282645426019792,5.0,3.0,5.0,5.0,27.0
94502,HuG8VyxAWuDb2m9eEDx1,animals,2,घोड़ा,Hindi/Hinglish,7567.8,0.4518756684522538,0.575428433502293,5.0,3.0,5.0,5.0,27.0
94502,HuG8VyxAWuDb2m9eEDx1,animals,3,कुत्ता,Hindi/Hinglish,6342.0,0.396519834305416,0.3282645426019792,5.0,3.0,5.0,5.0,27.0
94502,HuG8VyxAWuDb2m9eEDx1,animals,4,बाघ,Hindi/Hinglish,6537.5,0.8407417739981441,0.4692251991310644,5.0,3.0,5.0,5.0,27.0
94502,HuG8VyxAWuDb2m9eEDx1,animals,5,सियार,Hindi/Hinglish,6739.9,0.1562277909958903,0.5831523050929278,5.0,3.0,5.0,5.0,27.0
94502,HuG8VyxAWuDb2m9eEDx1,animals,6,नीलगाय,Hindi/Hinglish,6494.4,0.4535275918373388,0.6565290852039585,5.0,3.0,5.0,5.0,27.0
94502,HuG8VyxAWuDb2m9eEDx1,foods,1,चावल,Hindi/Hinglish,15884.0,0.4106952032611182,0.1853729181752353,5.0,3.0,5.0,5.0,27.0
94502,HuG8VyxAWuDb2m9eEDx1,foods,2,बाजरा,Hindi/Hinglish,6236.1,0.4174343273039026,0.388124547429399,5.0,3.0,5.0,5.0,27.0
94502,HuG8VyxAWuDb2m9eEDx1,foods,3,उड़द,Hindi/Hinglish,6604.2,0.4223870185003923,0.5831523050929278,5.0,3.0,5.0,5.0,27.0
94502,HuG8VyxAWuDb2m9eEDx1,foods,4,राजमा,Hindi/Hinglish,6557.4,0.4790992305975473,0.5850832729905865,5.0,3.0,5.0,5.0,27.0
94502,HuG8VyxAWuDb2m9eEDx1,foods,5,टमाटर,Hindi/Hinglish,6308.0,0.4286556090209705,0.8110065170166546,5.0,3.0,5.0,5.0,27.0
94502,HuG8VyxAWuDb2m9eEDx1,foods,6,बैंगन,Hindi/Hinglish,6936.9,0.4821752050871347,0.8090755491189959,5.0,3.0,5.0,5.0,27.0
94502,HuG8VyxAWuDb2m9eEDx1,foods,7,मूली,Hindi/Hinglish,6677.2,0.3770120719836358,0.814868452811972,5.0,3.0,5.0,5.0,27.0
81851,IqneyRimiRW4kS3T2yDx,body-parts,1,आंख,Hindi/Hinglish,10576.3,0.5134542274057895,0.1706656246126505,5.0,3.0,5.0,2.0,24.0
81851,IqneyRimiRW4kS3T2yDx,body-parts,2,हाथ,Hindi/Hinglish,9008.3,0.4274139880468464,0.3045665737640031,5.0,3.0,5.0,2.0,24.0
81851,IqneyRimiRW4kS3T2yDx,body-parts,3,पैर,Hindi/Hinglish,9879.2,0.4846584221682916,0.4082817533264973,5.0,3.0,5.0,2.0,24.0
81851,IqneyRimiRW4kS3T2yDx,body-parts,4,बाल,Hindi/Hinglish,8696.6,0.509477076880289,0.0924922637140457,5.0,3.0,5.0,2.0,24.0
81851,IqneyRimiRW4kS3T2yDx,body-parts,5,कान,Hindi/Hinglish,8384.2,0.4291309207638554,0.1745355935586313,5.0,3.0,5.0,2.0,24.0
81851,IqneyRimiRW4kS3T2yDx,body-parts,6,नाक,Hindi/Hinglish,9152.0,0.5085461333725804,0.2422600501132958,5.0,3.0,5.0,2.0,24.0
81851,IqneyRimiRW4kS3T2yDx,foods,1,दाल,Hindi/Hinglish,12656.2,0.5506614961561476,0.1787441759297295,5.0,3.0,5.0,2.0,24.0
81851,IqneyRimiRW4kS3T2yDx,foods,2,चावल,Hindi/Hinglish,13287.8,0.624104139905747,0.1775590215604388,5.0,3.0,5.0,2.0,24.0
81851,IqneyRimiRW4kS3T2yDx,foods,3,रोटी,Hindi/Hinglish,9608.2,0.5181451419744134,0.1175986842985444,5.0,3.0,5.0,2.0,24.0
81851,IqneyRimiRW4kS3T2yDx,foods,4,सब्ज़ी,Hindi/Hinglish,11056.3,0.5911587842139263,0.1164618632053506,5.0,3.0,5.0,2.0,24.0
81851,IqneyRimiRW4kS3T2yDx,foods,5,चाय,Hindi/Hinglish,11247.4,0.8673692973118488,0.144736829722027,5.0,3.0,5.0,2.0,24.0
81851,IqneyRimiRW4kS3T2yDx,animals,1,कुत्ता,Hindi/Hinglish,9695.3,0.4807636586681836,0.556114570015517,5.0,3.0,5.0,2.0,24.0
81851,IqneyRimiRW4kS3T2yDx,animals,2,बिल्ली,Hindi/Hinglish,8457.0,0.6302065109272547,0.5541795541716616,5.0,3.0,5.0,2.0,24.0
81851,IqneyRimiRW4kS3T2yDx,animals,3,शेर,Hindi/Hinglish,7935.9,0.5450643762068073,0.0734810324092589,5.0,3.0,5.0,2.0,24.0
81851,IqneyRimiRW4kS3T2yDx,animals,4,साँप,Hindi/Hinglish,10576.1,0.688692174540244,0.2387529055187607,5.0,3.0,5.0,2.0,24.0
81851,IqneyRimiRW4kS3T2yDx,animals,5,मछली,Hindi/Hinglish,8728.3,0.549915757584265,0.387770891339831,5.0,3.0,5.0,2.0,24.0
81851,IqneyRimiRW4kS3T2yDx,animals,6,चूहा,Hindi/Hinglish,10055.6,0.4145196718213468,0.2577399406599791,5.0,3.0,5.0,2.0,24.0
83169,Mavi22vTqAVPlwdKOK98,colours,1,red,English,6518.9,0.2074152740005528,0.5406710113444364,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,colours,2,green,English,1364.7,0.403327967474272,0.5426019792420951,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,colours,3,blue,English,1372.5,0.8122410629281113,0.5580497224233647,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,colours,4,yellow,English,2014.6,0.5862169402231039,0.5426019792420951,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,colours,5,white,English,1415.1,0.0376820576386736,0.5503258508327299,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,colours,6,black,English,1166.3,0.9957315942284642,0.5387400434467777,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,colours,7,violet,English,1959.4,0.8157264564301201,0.7163890900313782,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,colours,8,maroon,English,1078.4,0.2065773202232838,0.7356987690079653,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,colours,9,brown,English,1276.1,0.9020924667106271,0.3939174511223751,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,colours,10,golden,English,3492.7,0.4961550637162004,0.7723871590634805,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,colours,11,silver,English,7309.7,0.0158425645151308,0.7550084479845522,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,colours,12,grey,English,1448.6,0.0167314257803632,0.853487810765146,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,colours,13,purple,English,14443.6,0.8487975542155874,0.9365194303644702,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,colours,14,pink,English,3749.3,0.1544942956425474,0.4537774559497948,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,colours,15,biege,English,6885.3,0.0019824880249669,0.426743905382573,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,colours,16,cream,English,3919.4,0.0019935624596273,0.3263335747043205,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,animals,1,cat,English,5001.7,0.3210441401604382,0.44605358435916,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,animals,2,dog,English,1872.0,0.2206603620333024,0.4499155201544774,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,animals,3,wolf,English,1099.4,0.2203120830651215,0.3244026068066618,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,animals,4,fox,English,1123.9,0.2217248129805032,0.2355780835143615,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,animals,5,lion,English,3615.0,0.4224756886203936,0.5136374607772146,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,animals,6,peacock,English,7160.8,1.0017451911036463,0.4035722906106685,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,animals,7,tiger,English,1610.3,0.3913097207316353,0.4421916485638426,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,animals,8,leopard,English,2559.0,0.4598501303849897,0.4402606806661839,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,animals,9,zebra,English,1505.7,0.0029768980384183,0.4866039102099928,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,animals,10,camel,English,2020.6,0.0208868628791891,0.9326574945691528,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,animals,11,donkey,English,1451.0,0.1083849928021532,0.335988414192614,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,animals,12,horse,English,1634.5,0.1112226005066356,0.2355780835143615,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,animals,13,deer,English,1875.9,0.0098595020951441,0.1428916244267439,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,animals,14,cow,English,2841.0,0.0883842258707994,0.6719768283852281,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,animals,15,buffalo,English,2409.6,0.0100205630559212,0.6797006999758629,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,animals,16,bear,English,7711.3,0.3174531608970163,0.9674149167270094,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,animals,17,goat,English,5750.1,0.0610561733972051,0.7627323195751871,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,animals,18,elephant,English,4830.0,0.5109025238303736,0.9519671735457398,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,animals,19,giraffe,English,3494.3,0.7941470065865639,0.9674149167270094,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,foods,1,peas,English,31518.1,0.0789441223633896,0.3919864832247164,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,foods,2,potatoes,English,3084.8,0.0587906115438485,0.5464639150374125,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,foods,3,milk,English,3998.9,0.5979102792956745,0.4286748732802317,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,foods,4,ghee,English,2460.2,0.6687451917975382,0.4306058411778904,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,foods,5,curd,English,2085.3,0.5952632871450043,0.5117064928795558,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,foods,6,moong daal,English,5347.7,0.3712633063465484,0.4016413227130099,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,foods,7,rice,English,2361.6,0.2195159450356787,0.4093651943036447,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,foods,8,soyabean,Hindi/Hinglish,2223.9,0.2261676255166607,0.5464639150374125,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,foods,9,paneer,Hindi/Hinglish,1565.7,0.6704176709972122,0.5020516533912623,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,foods,10,wheat,English,2100.5,0.4331860486799418,0.5213613323678494,5.0,4.0,5.0,2.0,26.0
83169,Mavi22vTqAVPlwdKOK98,foods,11,corn,English,1813.4,0.378391155653433,0.5232923002655081,5.0,4.0,5.0,2.0,26.0
76112,NoiQzuTGhYw5YszqTdDY,colours,1,white,English,7854.1,0.0273347495251261,0.8481219056654117,3.0,3.0,4.0,4.0,25.0
76112,NoiQzuTGhYw5YszqTdDY,colours,2,black,English,3040.5,0.960456162799834,0.060715662150544,3.0,3.0,4.0,4.0,25.0
76112,NoiQzuTGhYw5YszqTdDY,colours,3,blue,English,1641.8,0.9180987734382862,0.8519166345498207,3.0,3.0,4.0,4.0,25.0
76112,NoiQzuTGhYw5YszqTdDY,colours,4,cyan,English,2765.0,0.7937495802458081,0.8500192701076161,3.0,3.0,4.0,4.0,25.0
76112,NoiQzuTGhYw5YszqTdDY,colours,5,green,English,8160.5,0.4818637105396432,0.8348403545699802,3.0,3.0,4.0,4.0,25.0
76112,NoiQzuTGhYw5YszqTdDY,colours,6,neon green,English,3037.3,0.375943848937917,0.8215588034745487,3.0,3.0,4.0,4.0,25.0
76112,NoiQzuTGhYw5YszqTdDY,colours,7,yellow,English,2932.4,0.2440818721368447,0.8234561679167531,3.0,3.0,4.0,4.0,25.0
76112,NoiQzuTGhYw5YszqTdDY,colours,8,red,English,2313.5,0.457315851568239,0.0398446532862945,3.0,3.0,4.0,4.0,25.0
76112,NoiQzuTGhYw5YszqTdDY,colours,9,maroon,English,3465.4,0.5916626867708262,0.0474341110551125,3.0,3.0,4.0,4.0,25.0
76112,NoiQzuTGhYw5YszqTdDY,colours,10,brown,English,1786.1,0.7840480545581826,0.0588182977083395,3.0,3.0,4.0,4.0,25.0
76112,NoiQzuTGhYw5YszqTdDY,colours,11,pink,English,4463.9,0.3290525209849221,0.1612759775873825,3.0,3.0,4.0,4.0,25.0
76112,NoiQzuTGhYw5YszqTdDY,colours,12,violet,English,6481.6,0.9599784274510684,0.5711066971035546,3.0,3.0,4.0,4.0,25.0
76112,NoiQzuTGhYw5YszqTdDY,colours,13,orange,English,1922.4,0.2326060619784649,0.083484035456998,3.0,3.0,4.0,4.0,25.0
76112,NoiQzuTGhYw5YszqTdDY,colours,14,indigo,English,3189.7,0.9402850441998918,0.7172037591533011,3.0,3.0,4.0,4.0,25.0
